symbol,name,country,exchange,currency,ipo,share_outstanding,float_shares,market_cap
CLNN,Clene Inc.,United States,NCM,USD,,10333980.0,7763196.0,64587376.0
CLNNW,Clene Inc.,United States,NCM,USD,,,7763196.0,
SRL,Scully Royalty Ltd.,CN,"NEW YORK STOCK EXCHANGE, INC.",CAD,1996-05-08,15149072.0,7766267.0,107558408.0
AUST,Austin Gold Corp.,Canada,ASE,USD,,13693001.0,7772284.0,25468982.0
POAS,Phaos Technology Holdings (Caym,Singapore,ASE,USD,,13301750.0,7777787.0,50546652.0
IMDX,Insight Molecular Diagnostics Inc.,United States,NCM,USD,,28664437.0,7782395.0,182592448.0
SAMG,Silvercrest Asset Management Group Inc.,US,NASDAQ NMS - GLOBAL MARKET,USD,2013-06-27,8121141.0,7801818.0,128549952.0
IVCUF,Investcorp Europe Acquisition Corp I,,,,,,7805651.0,
CNCK,Coincheck Group N.V.,Netherlands,NGM,USD,,135822026.0,7820570.0,472660672.0
CNCKW,Coincheck Group N.V.,Netherlands,NCM,USD,,,7820570.0,
STRW,"Strawberry Fields REIT, Inc.",United States,ASE,USD,,13120095.0,7827449.0,722228992.0
NEU,NewMarket Corporation,United States,NYQ,USD,,9397122.0,7831561.0,6663875072.0
FBIZ,"First Business Financial Services, Inc.",US,NASDAQ NMS - GLOBAL MARKET,USD,2005-10-07,8324258.0,7842783.0,461496864.0
CHARU,Charlton Aria Acquisition Corporation,United States,NGM,USD,,,7845896.0,
CHARR,Charlton Aria Acquisition Corporation,,,,,,7845896.0,
CHAR,Charlton Aria Acquisition Corporation,United States,NGM,USD,,8840000.0,7845896.0,114584248.0
OSRHW,"OSR Holdings, Inc.",,,,,,7850482.0,
INBX,"Inhibrx Biosciences, Inc.",United States,NMS,USD,,14543738.0,7866999.0,1166553216.0
RAVE,"Rave Restaurant Group, Inc.",US,NASDAQ NMS - GLOBAL MARKET,USD,1993-09-01,14211566.0,7874913.0,46756056.0
AFYA,Afya Limited,,,,,46894952.0,7894329.0,1357624704.0
ZOOZW,ZOOZ Strategy Ltd.,Israel,NCM,USD,,,7904454.0,
EDTK,Skillful Craftsman Education Technology Limited,China,NCM,USD,,15929451.0,7924424.0,14264824.0
WKSP,Worksport Ltd.,United States,NCM,USD,,8254389.0,7927268.0,19315270.0
VSTA,Vasta Platform Limited,Brazil,NMS,USD,,15969992.0,7929648.0,397206080.0
MMA,Mixed Martial Arts Group Limited,Australia,ASE,USD,,13041209.0,7940401.0,15910275.0
RELIW,"Reliance Global Group, Inc.",United States,NCM,USD,,,7943485.0,
TACT,TransAct Technologies Incorporated,United States,NGM,USD,,10112585.0,7952132.0,39641332.0
JYNT,The Joint Corp.,United States,NCM,USD,,14866192.0,7954453.0,133050928.0
BVFL,"BV Financial, Inc.",United States,NCM,USD,,8903927.0,7962646.0,181693888.0
IPEX,Inflection Point Acquisition Corp. V,United States,NGM,USD,,10919375.0,7965585.0,122428368.0
IPEXR,Inflection Point Acquisition Corp. V,United States,NGM,USD,,,7965585.0,
IPEXU,Inflection Point Acquisition Corp. V,United States,NGM,USD,,,7965585.0,
CYN,Cyngn Inc.,United States,NCM,USD,,7974380.0,7974300.0,23125706.0
GRMZF,"grems,Inc.",,,,,23102007.0,7982667.0,261052688.0
TNON,"Tenon Medical, Inc.",US,NASDAQ NMS - GLOBAL MARKET,USD,2022-04-27,11106444.0,7992667.0,11883896.0
CYRNQ,Cyren Ltd.,,,,,7999808.0,7995488.0,799.0
ECBK,"ECB Bancorp, Inc.",United States,NCM,USD,,8796890.0,8001475.0,153477152.0
STEM,"Stem, Inc.",United States,NYQ,USD,,8390208.0,8012733.0,134411136.0
MRBK,Meridian Corporation,United States,NMS,USD,,11517456.0,8016610.0,202937584.0
BSET,"Bassett Furniture Industries, Incorporated",United States,NMS,USD,,8685710.0,8019255.0,148765664.0
IZM,ICZOOM Group Inc.,China,NCM,USD,,8188610.0,8021367.0,23194954.0
FMSTW,Foremost Clean Energy Ltd.,Canada,NCM,USD,,,8034588.0,
FMST,Foremost Clean Energy Ltd.,Canada,NCM,USD,,14435380.0,8034588.0,34551068.0
INBK,First Internet Bancorp,United States,NMS,USD,,8706094.0,8037379.0,178357056.0
DXST,Decent Holding Inc.,CN,NASDAQ NMS - GLOBAL MARKET,USD,2025-01-22,24583333.0,8050088.0,38162496.0
CIIT,"Tianci International, Inc.",,,,,24531803.0,8098439.0,8895232.0
EDHL,Everbright Digital Holding Limited,HK,NASDAQ NMS - GLOBAL MARKET,USD,2025-04-17,26660000.0,8120750.0,12266266.0
LGCY,Legacy Education Inc.,United States,ASE,USD,,12566988.0,8121919.0,132330384.0
APT,"Alpha Pro Tech, Ltd.",Canada,ASE,USD,,10360062.0,8126847.0,46620280.0
BETRW,Better Home & Finance Holding Company,United States,NGM,USD,,,8149381.0,
BETR,Better Home & Finance Holding Company,United States,NGM,USD,,9855284.0,8149381.0,548283584.0
YDDL,One and one Green Technologies. Inc,Philippines,NCM,USD,,44096040.0,8168160.0,292134016.0
WYY,WidePoint Corporation,United States,ASE,USD,,9891002.0,8183024.0,52521220.0
IFBD,"Infobird Co., Ltd",China,NCM,USD,,8188574.0,8186773.0,8966489.0
KLMR,KLM Royal Dutch Airlines,NL,NYSE EURONEXT - EURONEXT BRUSSELS,EUR,2014-12-05,46809698.0,8191697.0,32766.0
GSBC,"Great Southern Bancorp, Inc.",United States,NMS,USD,,11189262.0,8192890.0,709380928.0
PLCE,"The Children's Place, Inc.",United States,NMS,USD,,22167889.0,8204336.0,89336600.0
CZWI,"Citizens Community Bancorp, Inc.",United States,NGM,USD,,9659745.0,8244109.0,173392432.0
CTGO,"Contango Ore, Inc.",United States,ASE,USD,,14964048.0,8249975.0,443684032.0
SNAL,"Snail, Inc.",United States,NCM,USD,,8998728.0,8281759.0,34538788.0
AMKBY,A.P. Møller - Mærsk A/S,,,,,1019089400.0,8299467.0,33769904128.0
RGCO,"RGC Resources, Inc.",United States,NGM,USD,,10350531.0,8303610.0,225952096.0
AGH,Aureus Greenway Holdings Inc.,United States,NCM,USD,,15056297.0,8304602.0,60074624.0
NL,"NL Industries, Inc.",United States,NYQ,USD,,48862734.0,8310574.0,266790544.0
LFVN,LifeVantage Corporation,United States,NCM,USD,,12701187.0,8363986.0,77096208.0
FSI,"Flexible Solutions International, Inc.",Canada,ASE,USD,,12692498.0,8372352.0,88974424.0
ACTU,"Actuate Therapeutics, Inc. Common stock",United States,NGM,USD,,23243328.0,8373874.0,150268112.0
NWFL,Norwood Financial Corp.,,,,,9264200.0,8384409.0,262825360.0
TDIC,Dreamland Limited,HK,NASDAQ NMS - GLOBAL MARKET,HKD,2025-07-23,36000000.0,8384882.0,7363000.0
AEON,"AEON Biopharma, Inc.",United States,ASE,USD,,13800000.0,8390973.0,14076000.0
GTIM,Good Times Restaurants Inc.,United States,NCM,USD,,10549508.0,8416292.0,12284872.0
PSIX,"Power Solutions International, Inc.",United States,NCM,USD,,23040930.0,8426299.0,1508950400.0
FKWL,Franklin Wireless Corp.,United States,NCM,USD,,11784280.0,8442376.0,50436720.0
RFIL,"RF Industries, Ltd.",United States,NGM,USD,,10667447.0,8468459.0,63791340.0
FTRK,FAST TRACK GROUP,,,,,21812500.0,8468703.0,18322500.0
AEYE,"AudioEye, Inc.",United States,NCM,USD,,12418617.0,8480549.0,132755008.0
LE,"Lands' End, Inc.",United States,NCM,USD,,30551068.0,8484643.0,446962144.0
LAKE,"Lakeland Industries, Inc.",US,NASDAQ NMS - GLOBAL MARKET,USD,1986-09-09,9806128.0,8493774.0,84724952.0
PRSO,Peraso Inc.,United States,NCM,USD,,9311877.0,8494846.0,9461542.0
ASPS,Altisource Portfolio Solutions S.A.,Luxembourg,NMS,USD,,10993549.0,8496150.0,74481296.0
ASPSW,Altisource Portfolio Solutions S.A.,Luxembourg,NMS,USD,,,8496150.0,
ASPSZ,Altisource Portfolio Solutions S.A.,,,,,,8496150.0,
DAIO,Data I/O Corporation,US,NASDAQ NMS - GLOBAL MARKET,USD,1981-05-06,9391883.0,8497776.0,30241864.0
FSTR,L.B. Foster Company,United States,NMS,USD,,10393009.0,8504184.0,301663072.0
DAC,Danaos Corporation,Greece,NYQ,USD,,18309702.0,8513828.0,1734111872.0
GRCE,"Grace Therapeutics, Inc.",United States,NCM,USD,,15474026.0,8535629.0,52611692.0
BFIN,BankFinancial Corporation,US,NASDAQ NMS - GLOBAL MARKET,USD,2005-06-24,12460678.0,8540923.0,153515552.0
ITXXF,Itaconix plc,,,,,13486122.0,8559642.0,24546442.0
SUNS,"Sunrise Realty Trust, Inc.",United States,NCM,USD,,13420986.0,8561113.0,131123040.0
AEC,Anfield Energy Inc.,Canada,NCM,USD,,15877763.0,8565259.0,83698448.0
LTRN,Lantern Pharma Inc.,United States,NCM,USD,,11184423.0,8587400.0,38921792.0
LNSR,"LENSAR, Inc.",United States,NCM,USD,,11944546.0,8591712.0,142737328.0
CCEC,Capital Clean Energy Carriers Corp.,Greece,NMS,USD,,59082322.0,8598250.0,1259044224.0
PPSI,"Pioneer Power Solutions, Inc.",US,NASDAQ NMS - GLOBAL MARKET,USD,2013-09-19,11095266.0,8600052.0,51371084.0
LOAN,"Manhattan Bridge Capital, Inc.",United States,NCM,USD,,11438651.0,8626001.0,55820624.0
EVGN,Evogene Ltd.,Israel,NCM,USD,,8716410.0,8630466.0,9423893.0
DOMH,Dominari Holdings Inc.,United States,NCM,USD,,16012435.0,8644313.0,73176832.0
NEPH,"Nephros, Inc.",United States,NCM,USD,,10626683.0,8659471.0,52389544.0
KRT,Karat Packaging Inc.,United States,NMS,USD,,20099505.0,8662485.0,458469664.0
SNCR,"Synchronoss Technologies, Inc.",United States,NCM,USD,,10635433.0,8664550.0,98043352.0
ENRT,Enertopia Corp.,,,,,10339394.0,8704115.0,1359113.0
YCBD,"cbdMD, Inc.",United States,ASE,USD,,8959410.0,8705325.0,15824608.0
LITM,Snow Lake Resources Ltd.,Canada,NCM,USD,,18026269.0,8720610.0,61469584.0
CLGN,CollPlant Biotechnologies Ltd.,,,,,12776385.0,8723460.0,19547868.0
ATLO,Ames National Corporation,United States,NCM,USD,,8892167.0,8724105.0,205231232.0
CPIX,Cumberland Pharmaceuticals Inc.,United States,NMS,USD,,14956627.0,8733324.0,61634940.0
FMFC,Kandal M Venture Limited,Cambodia,NCM,USD,,15300000.0,8740080.0,6822240.0
MCRP,Micropolis AI Robotics,United Arab Emirates,ASE,USD,,34888447.0,8787353.0,42563908.0
FLES,"Auto Parts 4Less Group, Inc.",,,,,8845362.0,8811838.0,884.0
LMFA,"LM Funding America, Inc.",,,,,14031948.0,8827284.0,6440664.0
BFC,Bank First Corporation,United States,NCM,USD,,9835013.0,8833907.0,1248358272.0
GCO,Genesco Inc.,United States,NYQ,USD,,10792736.0,8860512.0,275823104.0
ZEO,Zeo Energy Corp.,United States,NCM,USD,,33149931.0,8869264.0,112163992.0
ZEOWW,Zeo Energy Corp.,United States,NCM,USD,,,8869264.0,
MIND,"MIND Technology, Inc.",United States,NCM,USD,,9038082.0,8869883.0,83421496.0
NRT,North European Oil Royalty Trust,United States,NYQ,USD,,9190590.0,8872320.0,57716908.0
TPCS,TechPrecision Corporation,United States,NCM,USD,,10012950.0,8876480.0,48863204.0
IPST,"Heritage Distilling Holding Company, Inc.",United States,NCM,USD,,9559321.0,8884608.0,19118642.0
JBSS,"John B. Sanfilippo & Son, Inc.",United States,NMS,USD,,9046833.0,8907625.0,835359104.0
PELI,Pelican Acquisition Corporation,United States,NGM,USD,,11998750.0,8911232.0,122255272.0
PELIU,Pelican Acquisition Corporation,United States,NGM,USD,,,8911232.0,
PELIR,Pelican Acquisition Corporation,United States,NGM,USD,,,8911232.0,
NREF,"NexPoint Real Estate Finance, Inc.",United States,NYQ,USD,,17721828.0,8911598.0,319780960.0
YSXT,"YSX Tech. Co., Ltd",China,NCM,USD,,22260175.0,8967656.0,30468748.0
JAKK,"JAKKS Pacific, Inc.",United States,NMS,USD,,11269529.0,8985872.0,188990000.0
VLGEA,"Village Super Market, Inc.",United States,NMS,USD,,10628425.0,8987371.0,531420032.0
IESC,"IES Holdings, Inc.",United States,NGM,USD,,19854585.0,9001672.0,8004971008.0
DAVEW,Dave Inc.,United States,NGM,USD,,,9002226.0,
DAVE,Dave Inc.,United States,NGM,USD,,12190000.0,9002226.0,3095405568.0
SEPSF,ASEP Medical Holdings Inc.,,,,,11123729.0,9019787.0,121248.0
RDCM,RADCOM Ltd.,Israel,NCM,USD,,16405788.0,9036567.0,222954656.0
FCNCP,"First Citizens BancShares, Inc.",United States,NMS,USD,,,9036791.0,
FCNCA,"First Citizens BancShares, Inc.",United States,NMS,USD,,11430367.0,9036791.0,27918630912.0
FCNCO,"First Citizens BancShares, Inc.",United States,NMS,USD,,,9036791.0,
CMDB,Costamare Bulkers Holdings Limited,Monaco,NYQ,USD,,24301491.0,9038697.0,373513920.0
WW,"WW International, Inc.",US,NASDAQ NMS - GLOBAL MARKET,USD,2001-11-15,9986928.0,9052451.0,276837664.0
NTCL,NetClass Technology Inc,China,NCM,USD,,19992031.0,9071657.0,12095618.0
FINW,FinWise Bancorp,United States,NGM,USD,,13586921.0,9075520.0,242390672.0
MCB,Metropolitan Bank Holding Corp.,US,"NEW YORK STOCK EXCHANGE, INC.",USD,2017-11-08,10298002.0,9087781.0,816098624.0
LESL,"Leslie's, Inc.",United States,NMS,USD,,9290311.0,9092985.0,15514819.0
ESLAW,"Estrella Immunopharma, Inc.",,,,,,9097054.0,
CPSS,"Consumer Portfolio Services, Inc.",United States,NGM,USD,,22071046.0,9098127.0,202906832.0
NXNT,,,,,,,9100387.0,
TRNS,"Transcat, Inc.",United States,NGM,USD,,9328412.0,9123094.0,549116992.0
ENFY,Enlightify Inc.,CN,"NEW YORK STOCK EXCHANGE, INC.",USD,2007-09-27,15769434.0,9133025.0,1419249.0
BNGO,"Bionano Genomics, Inc.",United States,NCM,USD,,10176000.0,9133672.0,15467520.0
PFIS,Peoples Financial Services Corp.,United States,NMS,USD,,9994595.0,9133860.0,495282144.0
ISTR,Investar Holding Corporation,United States,NGM,USD,,9810435.0,9139990.0,267951856.0
MED,"Medifast, Inc.",United States,NYQ,USD,,10991273.0,9167019.0,121343656.0
TAVIU,Tavia Acquisition Corp.,United States,NGM,USD,,13883300.0,9170718.0,145774656.0
TAVIR,Tavia Acquisition Corp.,United States,NGM,USD,,,9170718.0,
TAVI,Tavia Acquisition Corp.,United States,NGM,USD,,15920833.0,9170718.0,165735872.0
SKLZ,Skillz Inc.,United States,NYQ,USD,,11678067.0,9178189.0,71477592.0
PKOH,Park-Ohio Holdings Corp.,United States,NMS,USD,,14404207.0,9217296.0,303784736.0
HAFN,Hafnia Limited,Singapore,NYQ,USD,,497989642.0,9232413.0,2692179200.0
FUSEW,Fusemachines Inc.,,,,,,9243057.0,
FUSE,Fusemachines Inc.,US,NASDAQ NMS - GLOBAL MARKET,USD,2022-01-13,26501049.0,9243057.0,50617000.0
KBSX,FST Corp.,Taiwan,NGM,USD,,44766003.0,9254923.0,61777084.0
TLYS,"Tilly's, Inc.",US,"NEW YORK STOCK EXCHANGE, INC.",USD,2012-05-04,23167562.0,9261863.0,55766820.0
RANGU,Range Capital Acquisition Corp.,United States,NGM,USD,,,9264864.0,
RANGR,Range Capital Acquisition Corp.,United States,NGM,USD,,,9264864.0,
RANG,Range Capital Acquisition Corp.,US,NASDAQ NMS - GLOBAL MARKET,USD,2024-12-20,16037500.0,9264864.0,167110752.0
GBFH,GBank Financial Holdings Inc.,United States,NCM,USD,,14376113.0,9266842.0,517396320.0
XPON,Expion360 Inc.,United States,NCM,USD,,9656739.0,9285534.0,7918526.0
DLPN,"Dolphin Entertainment, Inc.",United States,NCM,USD,,12122422.0,9286745.0,16728942.0
ARTNA,Artesian Resources Corporation,United States,NMS,USD,,9431693.0,9287296.0,328480896.0
BFRIW,Biofrontera Inc.,United States,NCM,USD,,,9313999.0,
BFRI,Biofrontera Inc.,United States,NCM,USD,,11648323.0,9313999.0,8400770.0
SVCO,"Silvaco Group, Inc.",United States,NMS,USD,,30638877.0,9316363.0,130215224.0
NWPX,"NWPX Infrastructure, Inc.",United States,NMS,USD,,9609651.0,9322322.0,618331264.0
COCP,"Cocrystal Pharma, Inc.",United States,NCM,USD,,13784065.0,9326574.0,13405005.0
OPHC,"OptimumBank Holdings, Inc.",,,,,11533943.0,9339380.0,48903920.0
NOTE,"FiscalNote Holdings, Inc.",US,"NEW YORK STOCK EXCHANGE, INC.",USD,2020-10-29,15018986.0,9343931.0,24664536.0
SNGX,"Soligenix, Inc.",United States,NCM,USD,,10086130.0,9362349.0,13817998.0
RNAC,"Cartesian Therapeutics, Inc.",United States,NGM,USD,,26003606.0,9374300.0,173704080.0
ANNA,"AleAnna, Inc.",US,NASDAQ NMS - GLOBAL MARKET,USD,2022-02-04,40659881.0,9387147.0,115880656.0
ANNAW,"AleAnna, Inc.",United States,NCM,USD,,,9387147.0,
MDV,"Modiv Industrial, Inc.",United States,NYQ,USD,,10274997.0,9395046.0,151761712.0
CVEO,Civeo Corporation,United States,NYQ,USD,,11515223.0,9414386.0,292205216.0
POWL,"Powell Industries, Inc.",United States,NMS,USD,,12092083.0,9437871.0,4121707264.0
WMK,"Weis Markets, Inc.",United States,NYQ,USD,,24744597.0,9451199.0,1609883520.0
CRWS,"Crown Crafts, Inc.",United States,NCM,USD,,10702787.0,9462762.0,28576442.0
SMBC,"Southern Missouri Bancorp, Inc.",United States,NGM,USD,,11202189.0,9477388.0,681391744.0
LPSN,"LivePerson, Inc.",US,NASDAQ NMS - GLOBAL MARKET,USD,2000-04-07,11672614.0,9480634.0,47974444.0
ASYS,"Amtech Systems, Inc.",United States,NMS,USD,,14356797.0,9500467.0,183192736.0
FORTY,Formula Systems (1985) Ltd.,Israel,NMS,USD,,15332667.0,9505138.0,2921791488.0
CARL,"Carlsmed, Inc.",United States,NMS,USD,,26592908.0,9505369.0,364588768.0
INDO,Indonesia Energy Corporation Limited,Indonesia,ASE,USD,,14987474.0,9523041.0,44962424.0
GOCO,"GoHealth, Inc.",United States,NCM,USD,,16093116.0,9524389.0,67190760.0
EXALF,Exail Technologies,FR,NYSE EURONEXT - EURONEXT PARIS,EUR,1998-01-01,16971409.0,9540026.0,1880072448.0
KMDA,Kamada Ltd.,Israel,NMS,USD,,57681590.0,9549865.0,408369056.0
SUPX,SuperX AI Technology Limited,Singapore,NCM,USD,,31506228.0,9553318.0,469442784.0
TXMD,"TherapeuticsMD, Inc.",United States,NMS,USD,,11574362.0,9567715.0,20139392.0
XOMA,XOMA Royalty Corporation,US,NASDAQ NMS - GLOBAL MARKET,USD,1986-06-06,12383103.0,9590342.0,322703648.0
XOMAP,XOMA Royalty Corporation,United States,NGM,USD,,,9590342.0,
XOMAO,XOMA Royalty Corporation,United States,NGM,USD,,,9590342.0,
MCFT,"MasterCraft Boat Holdings, Inc.",United States,NGM,USD,,16288798.0,9596382.0,317402400.0
BKYI,"BIO-key International, Inc.",US,NASDAQ NMS - GLOBAL MARKET,USD,1997-04-17,10836618.0,9607746.0,6562656.0
RBCAA,"Republic Bancorp, Inc.",United States,NMS,USD,,17388491.0,9613752.0,1368201856.0
USNA,"USANA Health Sciences, Inc.",United States,NYQ,USD,,18280857.0,9617193.0,362692192.0
BOF,BranchOut Food Inc.,United States,NCM,USD,,13380459.0,9642116.0,44958340.0
SSTI,"SoundThinking, Inc.",US,NASDAQ NMS - GLOBAL MARKET,USD,2017-06-07,12698453.0,9642697.0,102969584.0
STHO,Star Holdings,United States,NGM,USD,,12735503.0,9642813.0,104592448.0
CULP,"Culp, Inc.",United States,NYQ,USD,,12662784.0,9651739.0,44319744.0
FET,"Forum Energy Technologies, Inc.",United States,NYQ,USD,,11377958.0,9672971.0,437445440.0
DLTH,Duluth Holdings Inc.,,,,,33361992.0,9675515.0,77492264.0
SNTI,"Senti Biosciences, Inc.",United States,NCM,USD,,26290838.0,9706314.0,27868286.0
MDWD,MediWound Ltd.,Israel,NGM,USD,,12821433.0,9715825.0,240914736.0
UNTCW,,,,,,,9737282.0,
SPEG,Silver Pegasus Acquisition Corp.,United States,NGM,USD,,11500000.0,9761046.0,154100000.0
SPEGU,Silver Pegasus Acquisition Corp.,US,NASDAQ NMS - GLOBAL MARKET,USD,2025-07-15,,9761046.0,154.0
SFWL,Shengfeng Development Limited,,,,,40617513.0,9769355.0,80902872.0
HTCR,"HeartCore Enterprises, Inc.",,,,,25419807.0,9770865.0,8800337.0
TOBAF,TAAT Global Alternatives Inc.,,,,,23109681.0,9817325.0,2310.0
ODC,Oil-Dri Corporation of America,United States,NYQ,USD,,10342807.0,9819771.0,718196352.0
TOMZ,"TOMI Environmental Solutions, Inc.",US,NASDAQ NMS - GLOBAL MARKET,USD,2008-06-19,20277205.0,9825321.0,16201486.0
ZEUS,"Olympic Steel, Inc.",United States,NMS,USD,,11197621.0,9827704.0,501317536.0
PYPD,PolyPid Ltd.,Israel,NCM,USD,,16634790.0,9872748.0,67703600.0
EMYSF,Easy Technologies Inc.,,,,,9481332.0,9877280.0,142219.0
ATNI,"ATN International, Inc.",United States,NMS,USD,,15257391.0,9904543.0,337646080.0
AGRZ,Agroz Inc.,,,,,21673485.0,9928265.0,17330118.0
HUBCZ,HUB Cyber Security Ltd.,,,,,,9953354.0,
HUBC,HUB Cyber Security Ltd.,Israel,NCM,USD,,32756017.0,9953354.0,14114568.0
NRP,Natural Resource Partners L.P.,United States,NYQ,USD,,13138097.0,9958809.0,1352567040.0
FC,Franklin Covey Co.,,,,,11989951.0,9965230.0,207621616.0
GGR,Gogoro Inc.,Taiwan,NCM,USD,,14773463.0,9986382.0,51411652.0
GGROW,Gogoro Inc.,Taiwan,NCM,USD,,,9986382.0,
NTWK,"NetSol Technologies, Inc.",,,,,11796775.0,9994582.0,36334068.0
