symbol,name,country,exchange,currency,ipo,share_outstanding,float_shares,market_cap
AEON,"AEON Biopharma, Inc.",United States,ASE,USD,,13800000.0,8390973.0,14076000.0
GTIM,Good Times Restaurants Inc.,United States,NCM,USD,,10549508.0,8416292.0,12284872.0
PSIX,"Power Solutions International, Inc.",United States,NCM,USD,,23040930.0,8426299.0,1508950400.0
FKWL,Franklin Wireless Corp.,United States,NCM,USD,,11784280.0,8442376.0,50436720.0
RFIL,"RF Industries, Ltd.",United States,NGM,USD,,10667447.0,8468459.0,63791340.0
AEYE,"AudioEye, Inc.",United States,NCM,USD,,12418617.0,8480549.0,132755008.0
LE,"Lands' End, Inc.",United States,NCM,USD,,30551068.0,8484643.0,446962144.0
PRSO,Peraso Inc.,United States,NCM,USD,,9311877.0,8494846.0,9461542.0
ASPSW,Altisource Portfolio Solutions S.A.,Luxembourg,NMS,USD,,,8496150.0,
ASPS,Altisource Portfolio Solutions S.A.,Luxembourg,NMS,USD,,10993549.0,8496150.0,74481296.0
FSTR,L.B. Foster Company,United States,NMS,USD,,10393009.0,8504184.0,301663072.0
DAC,Danaos Corporation,Greece,NYQ,USD,,18309702.0,8513828.0,1734111872.0
GRCE,"Grace Therapeutics, Inc.",United States,NCM,USD,,15474026.0,8535629.0,52611692.0
SUNS,"Sunrise Realty Trust, Inc.",United States,NCM,USD,,13420986.0,8561113.0,131123040.0
AEC,Anfield Energy Inc.,Canada,NCM,USD,,15877763.0,8565259.0,83698448.0
LTRN,Lantern Pharma Inc.,United States,NCM,USD,,11184423.0,8587400.0,38921792.0
LNSR,"LENSAR, Inc.",United States,NCM,USD,,11944546.0,8591712.0,142737328.0
CCEC,Capital Clean Energy Carriers Corp.,Greece,NMS,USD,,59082322.0,8598250.0,1259044224.0
LOAN,"Manhattan Bridge Capital, Inc.",United States,NCM,USD,,11438651.0,8626001.0,55820624.0
EVGN,Evogene Ltd.,Israel,NCM,USD,,8716410.0,8630466.0,9423893.0
DOMH,Dominari Holdings Inc.,United States,NCM,USD,,16012435.0,8644313.0,73176832.0
NEPH,"Nephros, Inc.",United States,NCM,USD,,10626683.0,8659471.0,52389544.0
KRT,Karat Packaging Inc.,United States,NMS,USD,,20099505.0,8662485.0,458469664.0
SNCR,"Synchronoss Technologies, Inc.",United States,NCM,USD,,10635433.0,8664550.0,98043352.0
YCBD,"cbdMD, Inc.",United States,ASE,USD,,8959410.0,8705325.0,15824608.0
LITM,Snow Lake Resources Ltd.,Canada,NCM,USD,,18026269.0,8720610.0,61469584.0
ATLO,Ames National Corporation,United States,NCM,USD,,8892167.0,8724105.0,205231232.0
CPIX,Cumberland Pharmaceuticals Inc.,United States,NMS,USD,,14956627.0,8733324.0,61634940.0
FMFC,Kandal M Venture Limited,Cambodia,NCM,USD,,15300000.0,8740080.0,6822240.0
MCRP,Micropolis AI Robotics,United Arab Emirates,ASE,USD,,34888447.0,8787353.0,42563908.0
BFC,Bank First Corporation,United States,NCM,USD,,9835013.0,8833907.0,1248358272.0
GCO,Genesco Inc.,United States,NYQ,USD,,10792736.0,8860512.0,275823104.0
ZEOWW,Zeo Energy Corp.,United States,NCM,USD,,,8869264.0,
ZEO,Zeo Energy Corp.,United States,NCM,USD,,33149931.0,8869264.0,112163992.0
MIND,"MIND Technology, Inc.",United States,NCM,USD,,9038082.0,8869883.0,83421496.0
NRT,North European Oil Royalty Trust,United States,NYQ,USD,,9190590.0,8872320.0,57716908.0
TPCS,TechPrecision Corporation,United States,NCM,USD,,10012950.0,8876480.0,48863204.0
IPST,"Heritage Distilling Holding Company, Inc.",United States,NCM,USD,,9559321.0,8884608.0,19118642.0
JBSS,"John B. Sanfilippo & Son, Inc.",United States,NMS,USD,,9046833.0,8907625.0,835359104.0
PELI,Pelican Acquisition Corporation,United States,NGM,USD,,11998750.0,8911232.0,122255272.0
PELIR,Pelican Acquisition Corporation,United States,NGM,USD,,,8911232.0,
PELIU,Pelican Acquisition Corporation,United States,NGM,USD,,,8911232.0,
NREF,"NexPoint Real Estate Finance, Inc.",United States,NYQ,USD,,17721828.0,8911598.0,319780960.0
YSXT,"YSX Tech. Co., Ltd",China,NCM,USD,,22260175.0,8967656.0,30468748.0
JAKK,"JAKKS Pacific, Inc.",United States,NMS,USD,,11269529.0,8985872.0,188990000.0
VLGEA,"Village Super Market, Inc.",United States,NMS,USD,,10628425.0,8987371.0,531420032.0
IESC,"IES Holdings, Inc.",United States,NGM,USD,,19854585.0,9001672.0,8004971008.0
DAVEW,Dave Inc.,United States,NGM,USD,,,9002226.0,
DAVE,Dave Inc.,United States,NGM,USD,,12190000.0,9002226.0,3095405568.0
RDCM,RADCOM Ltd.,Israel,NCM,USD,,16405788.0,9036567.0,222954656.0
FCNCP,"First Citizens BancShares, Inc.",United States,NMS,USD,,,9036791.0,
FCNCO,"First Citizens BancShares, Inc.",United States,NMS,USD,,,9036791.0,
FCNCA,"First Citizens BancShares, Inc.",United States,NMS,USD,,11430367.0,9036791.0,27918630912.0
CMDB,Costamare Bulkers Holdings Limited,Monaco,NYQ,USD,,24301491.0,9038697.0,373513920.0
NTCL,NetClass Technology Inc,China,NCM,USD,,19992031.0,9071657.0,12095618.0
FINW,FinWise Bancorp,United States,NGM,USD,,13586921.0,9075520.0,242390672.0
LESL,"Leslie's, Inc.",United States,NMS,USD,,9290311.0,9092985.0,15514819.0
CPSS,"Consumer Portfolio Services, Inc.",United States,NGM,USD,,22071046.0,9098127.0,202906832.0
TRNS,"Transcat, Inc.",United States,NGM,USD,,9328412.0,9123094.0,549116992.0
BNGO,"Bionano Genomics, Inc.",United States,NCM,USD,,10176000.0,9133672.0,15467520.0
PFIS,Peoples Financial Services Corp.,United States,NMS,USD,,9994595.0,9133860.0,495282144.0
ISTR,Investar Holding Corporation,United States,NGM,USD,,9810435.0,9139990.0,267951856.0
MED,"Medifast, Inc.",United States,NYQ,USD,,10991273.0,9167019.0,121343656.0
TAVI,Tavia Acquisition Corp.,United States,NGM,USD,,15920833.0,9170718.0,165735872.0
TAVIR,Tavia Acquisition Corp.,United States,NGM,USD,,,9170718.0,
TAVIU,Tavia Acquisition Corp.,United States,NGM,USD,,13883300.0,9170718.0,145774656.0
SKLZ,Skillz Inc.,United States,NYQ,USD,,11678067.0,9178189.0,71477592.0
PKOH,Park-Ohio Holdings Corp.,United States,NMS,USD,,14404207.0,9217296.0,303784736.0
HAFN,Hafnia Limited,Singapore,NYQ,USD,,497989642.0,9232413.0,2692179200.0
KBSX,FST Corp.,Taiwan,NGM,USD,,44766003.0,9254923.0,61777084.0
RANGR,Range Capital Acquisition Corp.,United States,NGM,USD,,,9264864.0,
RANGU,Range Capital Acquisition Corp.,United States,NGM,USD,,,9264864.0,
GBFH,GBank Financial Holdings Inc.,United States,NCM,USD,,14376113.0,9266842.0,517396320.0
XPON,Expion360 Inc.,United States,NCM,USD,,9656739.0,9285534.0,7918526.0
DLPN,"Dolphin Entertainment, Inc.",United States,NCM,USD,,12122422.0,9286745.0,16728942.0
ARTNA,Artesian Resources Corporation,United States,NMS,USD,,9431693.0,9287296.0,328480896.0
BFRIW,Biofrontera Inc.,United States,NCM,USD,,,9313999.0,
BFRI,Biofrontera Inc.,United States,NCM,USD,,11648323.0,9313999.0,8400770.0
SVCO,"Silvaco Group, Inc.",United States,NMS,USD,,30638877.0,9316363.0,130215224.0
NWPX,"NWPX Infrastructure, Inc.",United States,NMS,USD,,9609651.0,9322322.0,618331264.0
COCP,"Cocrystal Pharma, Inc.",United States,NCM,USD,,13784065.0,9326574.0,13405005.0
SNGX,"Soligenix, Inc.",United States,NCM,USD,,10086130.0,9362349.0,13817998.0
RNAC,"Cartesian Therapeutics, Inc.",United States,NGM,USD,,26003606.0,9374300.0,173704080.0
ANNAW,"AleAnna, Inc.",United States,NCM,USD,,,9387147.0,
MDV,"Modiv Industrial, Inc.",United States,NYQ,USD,,10274997.0,9395046.0,151761712.0
CVEO,Civeo Corporation,United States,NYQ,USD,,11515223.0,9414386.0,292205216.0
POWL,"Powell Industries, Inc.",United States,NMS,USD,,12092083.0,9437871.0,4121707264.0
WMK,"Weis Markets, Inc.",United States,NYQ,USD,,24744597.0,9451199.0,1609883520.0
CRWS,"Crown Crafts, Inc.",United States,NCM,USD,,10702787.0,9462762.0,28576442.0
SMBC,"Southern Missouri Bancorp, Inc.",United States,NGM,USD,,11202189.0,9477388.0,681391744.0
ASYS,"Amtech Systems, Inc.",United States,NMS,USD,,14356797.0,9500467.0,183192736.0
FORTY,Formula Systems (1985) Ltd.,Israel,NMS,USD,,15332667.0,9505138.0,2921791488.0
CARL,"Carlsmed, Inc.",United States,NMS,USD,,26592908.0,9505369.0,364588768.0
INDO,Indonesia Energy Corporation Limited,Indonesia,ASE,USD,,14987474.0,9523041.0,44962424.0
GOCO,"GoHealth, Inc.",United States,NCM,USD,,16093116.0,9524389.0,67190760.0
KMDA,Kamada Ltd.,Israel,NMS,USD,,57681590.0,9549865.0,408369056.0
SUPX,SuperX AI Technology Limited,Singapore,NCM,USD,,31506228.0,9553318.0,469442784.0
TXMD,"TherapeuticsMD, Inc.",United States,NMS,USD,,11574362.0,9567715.0,20139392.0
XOMAO,XOMA Royalty Corporation,United States,NGM,USD,,,9590342.0,
XOMAP,XOMA Royalty Corporation,United States,NGM,USD,,,9590342.0,
MCFT,"MasterCraft Boat Holdings, Inc.",United States,NGM,USD,,16288798.0,9596382.0,317402400.0
RBCAA,"Republic Bancorp, Inc.",United States,NMS,USD,,17388491.0,9613752.0,1368201856.0
USNA,"USANA Health Sciences, Inc.",United States,NYQ,USD,,18280857.0,9617193.0,362692192.0
BOF,BranchOut Food Inc.,United States,NCM,USD,,13380459.0,9642116.0,44958340.0
STHO,Star Holdings,United States,NGM,USD,,12735503.0,9642813.0,104592448.0
CULP,"Culp, Inc.",United States,NYQ,USD,,12662784.0,9651739.0,44319744.0
FET,"Forum Energy Technologies, Inc.",United States,NYQ,USD,,11377958.0,9672971.0,437445440.0
SNTI,"Senti Biosciences, Inc.",United States,NCM,USD,,26290838.0,9706314.0,27868286.0
MDWD,MediWound Ltd.,Israel,NGM,USD,,12821433.0,9715825.0,240914736.0
SPEG,Silver Pegasus Acquisition Corp.,United States,NGM,USD,,11500000.0,9761046.0,154100000.0
ODC,Oil-Dri Corporation of America,United States,NYQ,USD,,10342807.0,9819771.0,718196352.0
ZEUS,"Olympic Steel, Inc.",United States,NMS,USD,,11197621.0,9827704.0,501317536.0
PYPD,PolyPid Ltd.,Israel,NCM,USD,,16634790.0,9872748.0,67703600.0
ATNI,"ATN International, Inc.",United States,NMS,USD,,15257391.0,9904543.0,337646080.0
HUBC,HUB Cyber Security Ltd.,Israel,NCM,USD,,32756017.0,9953354.0,14114568.0
NRP,Natural Resource Partners L.P.,United States,NYQ,USD,,13138097.0,9958809.0,1352567040.0
GGROW,Gogoro Inc.,Taiwan,NCM,USD,,,9986382.0,
GGR,Gogoro Inc.,Taiwan,NCM,USD,,14773463.0,9986382.0,51411652.0
ACNB,ACNB Corporation,United States,NCM,USD,,10384812.0,10000055.0,517100352.0
KTCC,Key Tronic Corporation,United States,NGM,USD,,10859269.0,10007577.0,28016914.0
SGRP,"SPAR Group, Inc.",United States,NCM,USD,,23949991.0,10032274.0,18393594.0
GROW,"U.S. Global Investors, Inc.",United States,NCM,USD,,10719865.0,10049136.0,32015330.0
SLE,"Super League Enterprise, Inc.",United States,NCM,USD,,11622934.0,10069203.0,7031875.0
PKBK,"Parke Bancorp, Inc.",United States,NCM,USD,,11595553.0,10069926.0,293928960.0
GHG,GreenTree Hospitality Group Ltd.,China,NYQ,USD,,66761582.0,10109954.0,181762896.0
ATLN,Atlantic International Corp.,United States,NGM,USD,,58525488.0,10113790.0,74912624.0
BCML,BayCom Corp,United States,NMS,USD,,10897763.0,10165983.0,331753504.0
MGRX,"Mangoceuticals, Inc.",United States,NCM,USD,,15388797.0,10167093.0,10967596.0
MPX,Marine Products Corporation,United States,NYQ,USD,,34999034.0,10207118.0,310791424.0
TWIN,"Twin Disc, Incorporated",United States,NMS,USD,,14388031.0,10230897.0,244489936.0
UAN,"CVR Partners, LP",United States,NYQ,USD,,10569637.0,10259735.0,1027791552.0
GENC,"Gencor Industries, Inc.",United States,ASE,USD,,12338845.0,10277541.0,184687056.0
REPX,"Riley Exploration Permian, Inc.",United States,ASE,USD,,21968906.0,10279031.0,572657472.0
FGMC,FG Merger II Corp.,United States,NGM,USD,,10295800.0,10285813.0,103163920.0
FGMCR,FG Merger II Corp.,United States,NGM,USD,,,10285813.0,
FTCI,"FTC Solar, Inc.",United States,NCM,USD,,14940407.0,10312018.0,178388448.0
HOFT,Hooker Furnishings Corporation,United States,NMS,USD,,10777720.0,10312991.0,120926024.0
AMODW,"Alpha Modus Holdings, Inc.",United States,NCM,USD,,,10328863.0,
FRGE,"Forge Global Holdings, Inc.",United States,NYQ,USD,,13844606.0,10353095.0,618715392.0
NGS,"Natural Gas Services Group, Inc.",United States,NYQ,USD,,12568917.0,10392986.0,419173376.0
ZDGE,"Zedge, Inc.",United States,ASE,USD,,12485331.0,10411711.0,46055776.0
ULBI,Ultralife Corporation,United States,NGM,USD,,16648947.0,10428734.0,95897936.0
INTT,inTEST Corporation,United States,ASE,USD,,12483433.0,10445787.0,93875416.0
SELF,"Global Self Storage, Inc.",United States,NCM,USD,,11337720.0,10463128.0,57144740.0
TTRX,Turn Therapeutics Inc.,United States,NGM,USD,,29445183.0,10485430.0,80679808.0
ODYS,Odysight.ai Inc.,Israel,NCM,USD,,16355243.0,10487145.0,55771380.0
AMR,"Alpha Metallurgical Resources, Inc.",United States,NYQ,USD,,12858024.0,10519921.0,2677861376.0
IPI,"Intrepid Potash, Inc.",United States,NYQ,USD,,13426932.0,10532590.0,382130464.0
CAAS,"China Automotive Systems, Inc.",China,NCM,USD,,30170702.0,10630647.0,126415240.0
SGC,"Superior Group of Companies, Inc.",United States,NGM,USD,,15968792.0,10633619.0,162402608.0
CBNK,"Capital Bancorp, Inc.",United States,NMS,USD,,16520863.0,10651000.0,472299264.0
FNLC,"The First Bancorp, Inc.",United States,NMS,USD,,11219320.0,10659813.0,301238752.0
PHIO,Phio Pharmaceuticals Corp.,United States,NCM,USD,,10764428.0,10705331.0,11923128.0
PRE,Prenetics Global Limited,Hong Kong,NGM,USD,,15247465.0,10710292.0,284064032.0
PRENW,Prenetics Global Limited,Hong Kong,NCM,USD,,,10710292.0,
FTFT,Future FinTech Group Inc.,United States,NCM,USD,,20153311.0,10720755.0,18661966.0
LOVE,The Lovesac Company,United States,NGM,USD,,14617106.0,10738311.0,223203216.0
ANIK,"Anika Therapeutics, Inc.",United States,NMS,USD,,14421219.0,10770055.0,137722640.0
AIRG,"Airgain, Inc.",United States,NCM,USD,,11958193.0,10770147.0,47832772.0
LSH,Lakeside Holding Limited,United States,NCM,USD,,17427559.0,10816589.0,15801569.0
CNXN,"PC Connection, Inc.",United States,NMS,USD,,25245224.0,10836007.0,1514707968.0
WLACW,Willow Lane Acquisition Corp.,United States,NGM,USD,,,10849379.0,
WLAC,Willow Lane Acquisition Corp.,United States,NGM,USD,,12650000.0,10849379.0,222376528.0
WLACU,Willow Lane Acquisition Corp.,United States,NGM,USD,,,10849379.0,
PCB,PCB Bancorp,United States,NMS,USD,,14260754.0,10863046.0,316660032.0
CVU,"CPI Aerostructures, Inc.",United States,ASE,USD,,13185249.0,10873611.0,49444684.0
MLGO,MicroAlgo Inc.,China,NCM,USD,,10941565.0,10879809.0,69136032.0
MLR,"Miller Industries, Inc.",United States,NYQ,USD,,11431416.0,10881222.0,437127424.0
VTSI,"VirTra, Inc.",United States,NCM,USD,,11300607.0,10885197.0,49496660.0
IMPPP,Imperial Petroleum Inc.,Greece,NCM,USD,,,10887544.0,
IMPP,Imperial Petroleum Inc.,Greece,NCM,USD,,36224837.0,10887544.0,134756384.0
LMB,"Limbach Holdings, Inc.",United States,NCM,USD,,11626814.0,10902696.0,921657536.0
BMR,Beamr Imaging Ltd.,Israel,NCM,USD,,15529854.0,10910188.0,29196126.0
LEGH,Legacy Housing Corporation,United States,NMS,USD,,23868727.0,10913498.0,472839488.0
FEAM,"5E Advanced Materials, Inc.",United States,NMS,USD,,23511883.0,10938818.0,79470168.0
UEIC,Universal Electronics Inc.,United States,NMS,USD,,13366106.0,10948979.0,41702248.0
EPSN,Epsilon Energy Ltd.,Canada,NGM,USD,,27748702.0,10957916.0,133193784.0
WYFI,"WhiteFiber, Inc.",United States,NCM,USD,,38259989.0,10961869.0,633968000.0
VPG,"Vishay Precision Group, Inc.",United States,NYQ,USD,,12256197.0,11026951.0,527046880.0
ARMP,"Armata Pharmaceuticals, Inc.",United States,ASE,USD,,36406905.0,11028287.0,239557424.0
CTOR,"Citius Oncology, Inc.",United States,NCM,USD,,84797846.0,11051703.0,95821568.0
MIMI,Mint Incorporation Limited,Hong Kong,NCM,USD,,20112500.0,11100798.0,8044020.0
AARD,"Aardvark Therapeutics, Inc.",United States,NMS,USD,,21773272.0,11102845.0,297205152.0
AOUT,"American Outdoor Brands, Inc.",United States,NMS,USD,,12587111.0,11146264.0,104798096.0
USAU,U.S. Gold Corp.,United States,NCM,USD,,16312361.0,11156580.0,367680640.0
GREE,Greenidge Generation Holdings Inc.,United States,NMS,USD,,13065603.0,11160885.0,24330454.0
RFAI,RF Acquisition Corp II,Singapore,NGM,USD,,15012500.0,11164496.0,161234240.0
RFAIU,RF Acquisition Corp II,Singapore,NGM,USD,,10000000.0,11164496.0,108000000.0
RFAIR,RF Acquisition Corp II,Singapore,NGM,USD,,,11164496.0,
KSCP,"Knightscope, Inc.",United States,NCM,USD,,11172438.0,11169811.0,45575092.0
GSHR,Gesher Acquisition Corp. II,United States,NGM,USD,,14940625.0,11215192.0,209718016.0
GSHRU,Gesher Acquisition Corp. II,United States,NGM,USD,,,11215192.0,
GSHRW,,United States,NGM,USD,,,11215192.0,
AIRS,"AirSculpt Technologies, Inc.",United States,NGM,USD,,62436670.0,11240474.0,126746440.0
THFF,First Financial Corporation,United States,NMS,USD,,11850645.0,11242351.0,734977024.0
GLBS,Globus Maritime Limited,Greece,NCM,USD,,20582301.0,11246787.0,35195732.0
FORR,"Forrester Research, Inc.",United States,NMS,USD,,19003000.0,11283981.0,138351744.0
IRIX,IRIDEX Corporation,United States,NCM,USD,,17189981.0,11299662.0,21143676.0
LCUT,"Lifetime Brands, Inc.",United States,NMS,USD,,22655990.0,11307831.0,91989192.0
IBEX,IBEX Limited,United States,NGM,USD,,13467175.0,11312292.0,518082272.0
CLFD,"Clearfield, Inc.",United States,NGM,USD,,13839096.0,11314845.0,417525536.0
PFBC,Preferred Bank,United States,NMS,USD,,12197415.0,11350289.0,1224991232.0
FBYD,"Falcon's Beyond Global, Inc.",United States,NGM,USD,,48410017.0,11371382.0,821033856.0
FBYDW,"Falcon's Beyond Global, Inc.",United States,NCM,USD,,,11371382.0,
PSHG,Performance Shipping Inc.,Greece,NCM,USD,,12432158.0,11397554.0,28718284.0
CYD,China Yuchai International Limited,Singapore,NYQ,USD,,37518322.0,11399942.0,1347658112.0
MVBF,MVB Financial Corp.,United States,NCM,USD,,12584334.0,11413865.0,330759840.0
KINS,"Kingstone Companies, Inc.",United States,NCM,USD,,14147428.0,11444137.0,244891968.0
HCWC,Healthy Choice Wellness Corp.,United States,ASE,USD,,18165750.0,11473623.0,5451541.0
TBHC,"The Brand House Collective, Inc.",United States,NMS,USD,,22461383.0,11522240.0,25381364.0
TORO,Toro Corp.,Cyprus,NCM,USD,,21473509.0,11522273.0,120895856.0
AVNW,"Aviat Networks, Inc.",United States,NMS,USD,,12837468.0,11528817.0,274978560.0
LKSPU,Lake Superior Acquisition Corp.,United States,NGM,USD,,,11543970.0,
LKSPR,Lake Superior Acquisition Corp.,United States,NGM,USD,,,11543970.0,
LKSP,Lake Superior Acquisition Corp.,United States,NGM,USD,,15693333.0,11543970.0,193899824.0
CASS,"Cass Information Systems, Inc.",United States,NMS,USD,,13084279.0,11559699.0,559037056.0
OPBK,OP Bancorp,United States,NGM,USD,,14885614.0,11576542.0,212268880.0
AERTW,"Aeries Technology, Inc",Singapore,NCM,USD,,,11595278.0,
KAI,Kadant Inc.,United States,NYQ,USD,,11778135.0,11649871.0,3461829632.0
ESLA,"Estrella Immunopharma, Inc.",United States,NCM,USD,,37765589.0,11685429.0,58159004.0
GEOS,Geospace Technologies Corporation,United States,NMS,USD,,12887198.0,11706070.0,222690784.0
FRPH,"FRP Holdings, Inc.",United States,NMS,USD,,19115522.0,11715712.0,434878112.0
DFLIW,Dragonfly Energy Holdings Corp.,United States,NCM,USD,,,11724557.0,
DFLI,Dragonfly Energy Holdings Corp.,United States,NCM,USD,,12078705.0,11724557.0,50730564.0
INACU,Indigo Acquisition Corp.,United States,NGM,USD,,,11743357.0,
INACR,Indigo Acquisition Corp.,United States,NGM,USD,,,11743357.0,
INAC,Indigo Acquisition Corp.,United States,NGM,USD,,14755000.0,11743357.0,148140192.0
AIFF,"Firefly Neuroscience, Inc.",United States,NCM,USD,,13492928.0,11756480.0,14572363.0
ASA,ASA Gold and Precious Metals Limited,United States,NYQ,USD,,18872332.0,11763502.0,1178577152.0
TNXP,Tonix Pharmaceuticals Holding Corp.,United States,NCM,USD,,11776542.0,11771831.0,191486576.0
BRT,BRT Apartments Corp.,United States,NYQ,USD,,19020394.0,11775276.0,277887936.0
AUID,authID Inc.,United States,NCM,USD,,15070181.0,11813955.0,14211182.0
AII,"American Integrity Insurance Group, Inc.",United States,NYQ,USD,,19576804.0,11814993.0,402890624.0
GAUZ,Gauzy Ltd.,Israel,NGM,USD,,18743137.0,11851286.0,27552410.0
INUV,"Inuvo, Inc.",United States,ASE,USD,,14605575.0,11872580.0,38120548.0
SXI,Standex International Corporation,United States,NYQ,USD,,12116999.0,11872963.0,2780124160.0
IBACR,IB Acquisition Corp.,United States,NGM,USD,,,11894973.0,
IBAC,IB Acquisition Corp.,United States,NGM,USD,,15749090.0,11894973.0,164578000.0
AWRE,"Aware, Inc.",United States,NGM,USD,,21373696.0,11895744.0,42961128.0
BELFA,Bel Fuse Inc.,United States,NMS,USD,,2115263.0,11901562.0,2202683648.0
BELFB,Bel Fuse Inc.,United States,NMS,USD,,10545300.0,11901562.0,2233956352.0
ONEW,OneWater Marine Inc.,United States,NGM,USD,,16527533.0,11910567.0,174365472.0
BSRR,Sierra Bancorp,United States,NMS,USD,,13482458.0,11911551.0,450381632.0
WETH,Wetouch Technology Inc.,China,NCM,USD,,11931534.0,11916262.0,17777986.0
FLWS,"1-800-FLOWERS.COM, Inc.",United States,NMS,USD,,36598694.0,11935000.0,257851024.0
ALG,Alamo Group Inc.,United States,NYQ,USD,,12115428.0,11938300.0,2112446080.0
RELL,"Richardson Electronics, Ltd.",United States,NMS,USD,,12443851.0,11982541.0,154205760.0
PLBL,Polibeli Group Ltd,Indonesia,NGM,USD,,319108190.0,12015000.0,4077892352.0
LAFA,LaFayette Acquisition Corp.,France,NGM,USD,,15713333.0,12040027.0,155719120.0
LAFAU,LaFayette Acquisition Corp.,France,NGM,USD,,13683333.0,12040027.0,137585920.0
LAFAR,LaFayette Acquisition Corp.,France,NGM,USD,,,12040027.0,
OM,"Outset Medical, Inc.",United States,NMS,USD,,18153090.0,12086509.0,60994380.0
RAIL,"FreightCar America, Inc.",United States,NMS,USD,,19079106.0,12095008.0,219965232.0
GPI,"Group 1 Automotive, Inc.",United States,NYQ,USD,,12057076.0,12095141.0,5147734016.0
NCL,Northann Corp.,United States,ASE,USD,,22743104.0,12109356.0,7164077.0
TECX,"Tectonic Therapeutic, Inc.",United States,NGM,USD,,18716280.0,12127962.0,390795904.0
AREN,"The Arena Group Holdings, Inc.",United States,ASE,USD,,47465749.0,12136320.0,198406816.0
ENLT,Enlight Renewable Energy Ltd,Israel,NMS,USD,,132065805.0,12153422.0,5800330240.0
JMSB,"John Marshall Bancorp, Inc.",United States,NCM,USD,,14175540.0,12155506.0,289748032.0
MLCI,Mount Logan Capital Inc.,United States,NCM,USD,,12786792.0,12170980.0,105618904.0
LYEL,"Lyell Immunopharma, Inc.",United States,NMS,USD,,21243954.0,12170981.0,745450368.0
NATR,"Nature's Sunshine Products, Inc.",United States,NCM,USD,,17495563.0,12186359.0,381104288.0
COPL,Copley Acquisition Corp,Hong Kong,NYQ,USD,,17978393.0,12228427.0,242029616.0
SPAI,Safe Pro Group Inc.,United States,NCM,USD,,20973270.0,12251745.0,89555872.0
SPFI,"South Plains Financial, Inc.",United States,NMS,USD,,16247839.0,12288403.0,642926976.0
MKL,Markel Group Inc.,United States,NYQ,USD,,12610250.0,12312270.0,27600846848.0
FMAO,"Farmers & Merchants Bancorp, Inc.",United States,NCM,USD,,13749944.0,12318757.0,358736032.0
DCBO,Docebo Inc.,Canada,NMS,USD,,28734864.0,12342773.0,639198656.0
EEX,"Emerald Holding, Inc.",United States,NYQ,USD,,197807355.0,12347135.0,910675328.0
BGLWW,Blue Gold Limited,Cayman Islands,NCM,USD,,,12366836.0,
BGL,Blue Gold Limited,Cayman Islands,NGM,USD,,31124600.0,12366836.0,76255272.0
NBY,"NovaBay Pharmaceuticals, Inc.",United States,ASE,USD,,126010749.0,12393157.0,611152128.0
XZO,"Exzeo Group, Inc.",United States,NYQ,USD,,90771289.0,12440205.0,2047901824.0
ESOA,Energy Services of America Corporation,United States,NCM,USD,,16749814.0,12475596.0,134668496.0
NHC,National HealthCare Corporation,United States,ASE,USD,,15515253.0,12481400.0,2151655168.0
IBTA,"Ibotta, Inc.",United States,NYQ,USD,,23445382.0,12481425.0,590404096.0
HTB,"HomeTrust Bancshares, Inc.",United States,NYQ,USD,,17444032.0,12487159.0,759540992.0
KVHI,"KVH Industries, Inc.",United States,NMS,USD,,19573251.0,12491062.0,132902384.0
ETHMW,Dynamix Corporation,United States,NGM,USD,,,12496701.0,
ETHM,Dynamix Corporation,United States,NGM,USD,,16600000.0,12496701.0,227751984.0
MAGH,Magnitude International Ltd,Singapore,NCM,USD,,33350000.0,12519257.0,225446000.0
SLND,"Southland Holdings, Inc.",United States,ASE,USD,,54113036.0,12553142.0,185607712.0
DTIL,"Precision BioSciences, Inc.",United States,NCM,USD,,24071751.0,12564881.0,101823512.0
GMRE,Global Medical REIT Inc.,United States,NYQ,USD,,13407358.0,12590850.0,910881536.0
AMWL,American Well Corporation,United States,NYQ,USD,,14723951.0,12601930.0,74489176.0
ASRV,"AmeriServ Financial, Inc.",United States,NGM,USD,,16522267.0,12607977.0,52375588.0
TCBX,"Third Coast Bancshares, Inc.",United States,NYQ,USD,,13895078.0,12656671.0,547327104.0
DOYU,DouYu International Holdings Limited,China,NMS,USD,,30178859.0,12666972.0,219867248.0
COFS,"ChoiceOne Financial Services, Inc.",United States,NCM,USD,,15023732.0,12690246.0,452514816.0
SWAG,"Stran & Company, Inc.",United States,NCM,USD,,18288158.0,12698017.0,31173014.0
SWAGW,"Stran & Company, Inc.",United States,NCM,USD,,,12698017.0,
TRAK,"ReposiTrak, Inc.",United States,NYQ,USD,,18288455.0,12725290.0,239944544.0
RDVT,"Red Violet, Inc.",United States,NCM,USD,,14088231.0,12728719.0,778092992.0
RYET,Ruanyun Edai Technology Inc.,China,NCM,USD,,34350004.0,12731514.0,41563508.0
SVCCU,Stellar V Capital Corp.,United States,NGM,USD,,21614900.0,12740269.0,227388752.0
SVCC,Stellar V Capital Corp.,United States,NGM,USD,,15555000.0,12740269.0,224146784.0
SVCCW,Stellar V Capital Corp.,United States,NGM,USD,,,12740269.0,
ATEX,Anterix Inc.,United States,NCM,USD,,18716625.0,12743588.0,411900608.0
UHT,Universal Health Realty Income Trust,United States,NYQ,USD,,13873618.0,12759983.0,545669568.0
